x,y,z,nx,ny,nz
-4.5657 , 2.24248 , 4.71848 , -0.238835,0.484158,-0.841754
-4.71275 , 2.32205 , 4.97202 , -0.564602,-0.310735,0.764636
-4.51301 , 2.26635 , 4.96751 , -0.50518,-0.276582,0.817494
-4.36781 , 2.23166 , 4.99912 , 0.533053,-0.074865,-0.842763
-4.26734 , 2.21386 , 5.06376 , 0.453719,-0.0111018,-0.891076
-4.00803 , 2.13066 , 4.98768 , -0.466499,-0.383894,0.796871
-4.05663 , 2.17314 , 5.18004 , 0.617741,0.328628,-0.714423
-3.18833 , 1.83488 , 4.51577 , -0.896863,-0.415156,-0.152585
-3.01665 , 1.78211 , 4.47665 , -0.780207,-0.526119,0.338343
-2.8071 , 1.71149 , 4.39164 , -0.447534,0.0897823,-0.889749
-3.25591 , 1.92518 , 4.98702 , -0.593375,-0.80414,-0.035566
-3.12052 , 1.8882 , 4.98572 , -0.700558,-0.672367,0.239043
-3.11309 , 1.90678 , 5.12475 , -0.700558,-0.672367,0.239043
-2.94703 , 1.85471 , 5.08227 , -0.474524,-0.643426,0.600691
-2.08296 , 1.48122 , 4.18224 , -0.405218,-0.013724,0.914117
-1.43017 , 1.19533 , 3.47745 , 0.18319,0.891952,0.413357
-1.39299 , 1.19199 , 3.52096 , 0.149673,0.90056,0.408154
-1.14915 , 1.08897 , 3.28527 , -0.0485575,0.550564,0.83338
-1.08769 , 1.07251 , 3.28442 , -0.0971805,0.30165,0.948453
-1.0585 , 1.07159 , 3.33008 , -0.252449,-0.13998,0.957431
-1.13456 , 1.12381 , 3.53659 , 0.369775,-0.698738,0.612398
-1.09056 , 1.11613 , 3.5673 , -0.633839,0.621092,-0.46097
-1.05104 , 1.1111 , 3.60551 , 0.439691,-0.403487,-0.802415
-1.13245 , 1.17079 , 3.85177 , 0.315791,-0.94659,0.0651471
-0.931916 , 1.07987 , 3.61249 , -0.333989,0.342747,-0.878053
-0.873786 , 1.06367 , 3.61401 , -0.807227,-0.343259,0.480165
-1.12377 , 1.22444 , 4.21713 , 0.629683,0.765275,-0.133617
-0.991493 , 1.16876 , 4.09154 , 0.685821,0.68554,-0.244302
-1.0946 , 1.25153 , 4.45361 , 0.523954,-0.433781,-0.733012
-0.97219 , 1.20126 , 4.3423 , 0.799029,-0.414388,0.4357
-0.986215 , 1.23529 , 4.54028 , -0.690109,0.136797,0.710659
-0.936463 , 1.23027 , 4.5958 , 0.475035,-0.139459,-0.868846
-0.878234 , 1.22027 , 4.63241 , -0.643107,0.500423,0.579647
-0.831924 , 1.21857 , 4.7049 , 0.415848,0.908362,-0.0441463
-0.854491 , 1.26638 , 4.97941 , -0.235793,0.796058,-0.557398
-0.740787 , 1.218 , 4.86683 , -0.210902,0.878369,-0.428938
-0.526207 , 1.08923 , 4.40607 , -0.966572,0.0334816,0.254201
-0.518989 , 1.11709 , 4.60477 , -0.927688,-0.360866,0.095763
-0.500424 , 1.13944 , 4.7854 , 0.650841,0.731598,-0.202905
-0.802256 , 1.4488 , 6.2762 , 0.527191,-0.848608,0.0439846
-0.703024 , 1.41963 , 6.26428 , -0.379204,-0.711198,0.591947
-0.260604 , 1.05013 , 4.63122 , -0.627396,-0.778687,0.00452451
-0.208517 , 1.04619 , 4.69479 , 0.424409,-0.875619,-0.230583
-0.23805 , 1.13535 , 5.23131 , -0.526793,0.369102,0.765671
-0.122646 , 1.0652 , 4.97524 , -0.510933,0.481988,-0.711783
-0.25974 , 1.32484 , 6.43836 , -0.639639,-0.150211,-0.753856
-0.194721 , 1.34399 , 6.6794 , 0.71698,-0.68807,-0.111801
-0.0876326 , 1.30145 , 6.59718 , -0.536179,-0.430306,0.726188
-2.62784 , 0.897986 , -1.34393 , -0.069229,0.187814,0.979762
-2.75253 , 0.935369 , -1.35323 , -0.0768755,0.198123,0.977158
-2.90243 , 0.977338 , -1.37563 , -0.0894985,0.172841,0.980875
-3.05439 , 1.02179 , -1.3936 , -0.0774728,0.163008,0.983579
-3.22353 , 1.0693 , -1.41734 , -0.0875036,0.162427,0.982833
-3.41958 , 1.12441 , -1.45179 , 0.0984224,-0.14995,-0.983783
-3.60984 , 1.17939 , -1.47489 , -0.0909901,0.164666,0.982144
-3.83484 , 1.24227 , -1.5115 , -0.0827517,0.173693,0.981317
-4.05291 , 1.30592 , -1.53616 , -0.0911546,0.173258,0.980649
-4.3255 , 1.38194 , -1.58155 , -0.0805456,0.171543,0.981879
-4.58301 , 1.45686 , -1.60913 , -0.0761504,0.16479,0.983385
-4.87659 , 1.54101 , -1.64548 , -0.0903467,0.156794,0.98349
-5.23508 , 1.64238 , -1.70166 , -0.0930208,0.147831,0.984628
-5.59641 , 1.74694 , -1.74592 , -0.0779367,0.155022,0.984832
-5.99521 , 1.86222 , -1.79334 , -0.0810615,0.15305,0.984888
-6.47015 , 1.99721 , -1.85705 , -0.0880512,0.156031,0.98382
-7.00226 , 2.15045 , -1.92637 , -0.0931578,0.152229,0.983945
-7.65609 , 2.33588 , -2.02148 , 0.0945339,-0.136569,-0.98611
-8.37847 , 2.54247 , -2.11672 , -0.112157,0.11496,0.987018
-9.26263 , 2.79496 , -2.23971 , -0.0833644,0.146846,0.98564
-10.1974 , 3.06552 , -2.3463 , -0.0983057,0.111643,0.988874
-11.3887 , 3.40776 , -2.49477 , -0.0935089,0.118518,0.988539
-12.8374 , 3.8248 , -2.67139 , -0.0880943,0.121367,0.988691
-14.6319 , 4.34206 , -2.88438 , -0.0919798,0.11278,0.989354
-17.1663 , 5.06976 , -3.2103 , -0.0828048,0.155483,0.984362
-43.6092 , 12.8202 , -5.50429 , -0.326962,0.749237,-0.575969
-44.529 , 13.3255 , -4.0051 , -0.306791,0.79567,-0.522292
-44.7834 , 13.521 , -3.21413 , 0.370743,-0.702488,0.607504
-46.545 , 14.2883 , -1.68069 , 0.350225,-0.826994,0.4398
-44.3659 , 13.7613 , -0.745507 , -0.34654,0.908978,0.231666
-42.8245 , 13.4153 , 0.0973001 , 0.569791,-0.820656,0.043157
-47.7332 , 15.1616 , 1.73364 , 0.19001,-0.636208,0.747754
-47.7444 , 15.2952 , 2.60779 , -0.547396,0.420694,0.723446
-47.322 , 15.2932 , 3.46264 , -0.279309,0.310351,0.908663
-40.3016 , 13.2026 , 3.85033 , 0.732799,-0.664948,-0.144395
-13.1111 , 4.63912 , 2.2255 , -0.896647,-0.221634,0.383278
-12.927 , 4.61717 , 2.45623 , -0.947915,-0.153953,0.278847
-12.7025 , 4.58089 , 2.67635 , -0.781648,0.00788346,0.623671
-11.0803 , 4.08711 , 2.6903 , -0.0828849,0.00884947,0.99652
-11.3148 , 4.19588 , 2.9446 , 0.0134013,0.0438118,0.99895
-3.85476 , 1.74645 , 1.82325 , -0.921533,-0.249698,-0.297367
-3.79133 , 1.73686 , 1.89336 , -0.906426,-0.260194,-0.332701
-5.8417 , 2.44313 , 2.42273 , -0.0556311,0.58287,0.810659
-4.53844 , 2.01717 , 2.2355 , -0.470013,-0.537203,-0.700358
-3.91571 , 1.81745 , 2.17384 , 0.732307,-0.129875,-0.668475
-4.07589 , 1.88541 , 2.30506 , 0.634719,-0.644047,0.427008
-3.72306 , 1.7752 , 2.29158 , -0.772329,0.345917,-0.532775
-4.01443 , 1.89149 , 2.46862 , 0.78762,-0.605065,0.116408
-4.08438 , 1.92972 , 2.58459 , -0.880858,-0.400101,0.253
-4.37584 , 2.0484 , 2.78318 , 0.325477,0.813786,0.481473
-4.4747 , 2.09972 , 2.92262 , -0.185172,-0.981274,-0.053026
-4.72811 , 2.20862 , 3.12965 , 0.333629,-0.727267,0.599811
-4.57493 , 2.16804 , 3.17787 , 0.472574,-0.562305,0.678592
-3.51291 , 1.79024 , 2.81799 , -0.773913,0.561683,-0.292525
-3.64188 , 1.85118 , 2.96782 , -0.773913,0.561683,-0.292525
-3.69041 , 1.88439 , 3.08519 , -0.901097,-0.2708,0.338661
-3.93963 , 1.99357 , 3.3087 , 0.0284172,0.586829,0.809212
-4.33086 , 2.15982 , 3.62253 , -0.576209,-0.288135,0.764828
-4.24984 , 2.14592 , 3.69287 , 0.508077,0.377191,-0.774329
-4.03747 , 2.08005 , 3.68481 , 0.405245,-0.67043,-0.621531
-3.93983 , 2.05765 , 3.73909 , 0.486859,-0.806402,-0.335683
-3.92258 , 2.06722 , 3.84131 , 0.359721,-0.853631,-0.376717
-3.79978 , 2.03554 , 3.8759 , -0.661442,-0.178443,0.728459
-4.01361 , 2.13969 , 4.13773 , -0.161068,-0.838354,0.520788
-3.72533 , 2.03972 , 4.05597 , -0.192595,-0.787233,0.585809
-4.25726 , 2.27904 , 4.56915 , -0.800943,0.583621,-0.133704
-4.42623 , 2.37015 , 4.83695 , -0.8269,-0.0603706,0.559099
-4.32034 , 2.34724 , 4.89864 , -0.457946,0.00292297,0.888975
-4.35367 , 2.38324 , 5.07294 , 0.572468,0.367283,-0.733064
-4.14355 , 2.31494 , 5.04543 , -0.479213,-0.389642,0.78647
-4.09372 , 2.31499 , 5.15079 , -0.417052,-0.549809,0.723725
-4.01237 , 2.30278 , 5.22971 , 0.654609,0.442549,-0.612892
-3.14981 , 1.93754 , 4.55517 , -0.697555,-0.708024,-0.110084
-3.20114 , 1.98074 , 4.73761 , 0.777719,0.627154,0.0427848
-1.58736 , 1.25837 , 3.20337 , -0.706442,-0.160533,0.689325
-1.55572 , 1.25486 , 3.24959 , -0.706442,-0.160533,0.689325
-1.50364 , 1.24279 , 3.27387 , 0.608506,0.230171,-0.759436
-3.70588 , 2.30846 , 5.90212 , -0.467475,0.218736,0.856517
-1.41749 , 1.22693 , 3.34092 , 0.345051,-0.687434,-0.639041
-1.40102 , 1.23128 , 3.40695 , 0.0596025,0.868615,0.49189
-1.24223 , 1.16586 , 3.2914 , -0.161809,-0.955558,-0.246427
-1.27691 , 1.19568 , 3.42413 , -0.216074,-0.890447,-0.40052
-1.15086 , 1.1451 , 3.34103 , -0.356626,-0.407363,0.840758
-1.04035 , 1.1008 , 3.26963 , -0.6325,0.663731,0.399256
-1.02707 , 1.10664 , 3.339 , 0.819119,0.137465,-0.556909
-1.00806 , 1.11044 , 3.4003 , -0.874706,-0.193129,0.444513
-1.03241 , 1.13718 , 3.53563 , -0.438066,0.600452,0.668996
-1.0279 , 1.15059 , 3.631 , -0.492257,0.49676,0.714781
-0.949119 , 1.12184 , 3.60173 , 0.274555,0.343379,0.89817
-0.900576 , 1.10959 , 3.62097 , -0.847262,-0.323408,0.421373
-0.891168 , 1.12174 , 3.71616 , -0.470542,-0.653346,0.593068
-0.831492 , 1.10297 , 3.71724 , 0.545987,0.482188,-0.685123
-0.785387 , 1.09267 , 3.74294 , -0.029505,-0.367916,0.929391
-1.03451 , 1.2705 , 4.41926 , -0.787619,0.508037,0.348647
-0.995626 , 1.26891 , 4.49354 , -0.845173,0.300326,0.442139
-0.949963 , 1.26479 , 4.55863 , -0.551037,0.296063,0.780196
-0.893204 , 1.25319 , 4.5959 , 0.569175,-0.421444,-0.705992
-0.848357 , 1.24987 , 4.66896 , -0.576191,0.515961,0.633867
-0.831555 , 1.26834 , 4.82372 , -0.610813,0.165929,0.774193
-0.76616 , 1.25235 , 4.85009 , -0.0582043,-0.713201,-0.698539
-0.698036 , 1.23353 , 4.8661 , 0.208452,0.967177,-0.145316
-0.598545 , 1.19057 , 4.77785 , -0.549076,-0.833435,-0.0624568
-0.555731 , 1.19174 , 4.87524 , -0.399718,-0.805531,0.437431
-1.02754 , 1.65092 , 6.98664 , -0.768737,-0.238808,-0.593308
-0.802705 , 1.50994 , 6.50463 , 0.0127905,0.998606,0.0512063
-0.303016 , 1.08601 , 4.6877 , 0.0821665,-0.442149,0.89317
-0.219131 , 1.0468 , 4.59888 , -0.134018,-0.387764,0.911964
-0.272316 , 1.15744 , 5.23097 , -0.281284,0.12453,0.95151
-0.17791 , 1.11144 , 5.11189 , -0.811297,0.422232,-0.404372
-0.0821986 , 1.05771 , 4.95199 , 0.276944,-0.686084,0.672748
-0.210318 , 1.31842 , 6.43609 , -0.639639,-0.150211,-0.753856
-0.136049 , 1.32209 , 6.60844 , 0.045659,-0.542139,0.839047
-0.0563362 , 1.32121 , 6.7704 , -0.612586,-0.763046,0.206155
-2.66217 , 1.01431 , -1.36628 , -0.069229,0.187814,0.979762
-2.80261 , 1.05876 , -1.38566 , -0.0779468,0.189224,0.978835
-2.96066 , 1.10822 , -1.41209 , -0.0684574,0.178798,0.981501
-3.1119 , 1.15713 , -1.42793 , -0.053062,0.16572,0.984744
-3.28084 , 1.21129 , -1.44977 , -0.0770299,0.154374,0.985005
-3.46753 , 1.27089 , -1.47673 , -0.0981316,0.145846,0.984428
-3.66409 , 1.33317 , -1.50256 , -0.0958669,0.153505,0.983487
-3.8795 , 1.4015 , -1.53188 , -0.0815961,0.165648,0.982804
-4.11384 , 1.47608 , -1.56382 , -0.092789,0.153852,0.983727
-4.38463 , 1.56163 , -1.6067 , -0.088044,0.151059,0.984596
-4.6663 , 1.65188 , -1.64499 , -0.0937433,0.154773,0.983493
-4.99313 , 1.75503 , -1.6953 , 0.0900727,-0.131581,-0.987205
-5.33222 , 1.86268 , -1.73861 , -0.096561,0.134428,0.986207
-5.71725 , 1.98616 , -1.79086 , -0.0798097,0.150348,0.985407
-6.14179 , 2.12113 , -1.84506 , -0.0906735,0.145912,0.985134
-6.63972 , 2.27956 , -1.91444 , -0.0913414,0.144149,0.985331
-7.21352 , 2.46185 , -1.99486 , -0.0949255,0.127233,0.98732
-7.87281 , 2.67158 , -2.08569 , -0.0954111,0.0942123,0.99097
-8.65421 , 2.92029 , -2.19535 , -0.122376,0.0780376,0.989411
-9.5501 , 3.20602 , -2.31398 , -0.0859865,0.0932349,0.991924
-10.5983 , 3.54117 , -2.44731 , -0.113046,0.0552798,0.992051
-11.8735 , 3.94884 , -2.60868 , -0.112186,0.0889781,0.989696
-13.4884 , 4.46467 , -2.8166 , -0.0963449,0.0849434,0.991717
-15.5394 , 5.11984 , -3.07666 , 0.102132,-0.143274,-0.984399
-29.329 , 9.51323 , -4.93534 , 0.0252173,0.0851688,0.996047
-40.1981 , 13.092 , -5.60501 , -0.253388,0.966274,-0.045918
-40.5821 , 13.3226 , -4.91169 , 0.19016,-0.800355,0.568569
-41.2375 , 13.6429 , -4.24119 , -0.24901,0.765972,-0.59269
-51.5864 , 17.0916 , -4.59745 , -0.526513,-0.84202,0.117419
-42.5721 , 14.2999 , -2.83583 , -0.337411,0.910216,-0.240128
-42.6715 , 14.447 , -2.05775 , -0.61039,0.787434,-0.0858623
-43.1648 , 14.7248 , -1.29762 , -0.61039,0.787434,-0.0858622
-41.8911 , 14.4173 , -0.457439 , -0.61039,0.787434,-0.0858623
-42.7576 , 14.8207 , 0.300176 , -0.511072,0.201781,-0.835518
-45.3708 , 15.8208 , 1.09222 , -0.352415,0.512888,-0.782783
-47.1801 , 16.5607 , 1.96552 , 0.578999,-0.738135,0.346291
-13.0774 , 5.03694 , 2.0507 , -0.690883,0.597844,0.406527
-12.9065 , 5.01396 , 2.28602 , -0.390826,0.77439,0.49757
-12.7322 , 4.98898 , 2.51577 , 0.390827,-0.774389,-0.49757
-12.3112 , 4.87414 , 2.70845 , -0.224215,0.375822,0.899158
-10.3515 , 4.20435 , 2.65705 , -0.0702851,0.239486,0.968352
-7.16642 , 3.0785 , 2.32722 , 0.0667014,0.700853,0.71018
-3.88126 , 1.89808 , 1.85888 , -0.939756,-0.25461,-0.228105
-4.12113 , 1.99894 , 1.99266 , -0.961119,-0.178761,-0.210465
-4.40384 , 2.11758 , 2.14576 , 0.418934,-0.575211,0.702586
-4.89178 , 2.31374 , 2.36155 , -0.529848,-0.844897,0.073549
-4.42874 , 2.15462 , 2.34533 , -0.889409,0.34764,0.296814
-3.84205 , 1.94659 , 2.27649 , 0.90297,0.293981,0.313402
-3.85288 , 1.96293 , 2.36769 , 0.728566,0.49104,0.477569
-4.58545 , 2.25865 , 2.6951 , 0.249426,-0.565673,-0.786003
-4.18032 , 2.11629 , 2.6601 , -0.92512,-0.379644,-0.00487864
-4.21871 , 2.14597 , 2.77254 , -0.756239,-0.131529,-0.640939
-4.36853 , 2.22021 , 2.93118 , -0.902204,0.39272,-0.178323
-4.28045 , 2.20003 , 2.99996 , -0.824993,0.246088,-0.508751
-4.43236 , 2.27621 , 3.17054 , -0.531742,0.584572,-0.612801
-3.61517 , 1.96156 , 2.9087 , 0.866255,-0.076627,0.493691
-3.84165 , 2.06793 , 3.11039 , -0.402779,-0.820513,0.40562
-3.78642 , 2.05977 , 3.18264 , -0.2432,-0.436993,0.865963
-3.70491 , 2.04104 , 3.24043 , 0.160001,-0.402232,0.901448
-3.5569 , 1.99373 , 3.26019 , -0.648553,-0.22505,0.727139
-4.24907 , 2.30052 , 3.75514 , -0.599889,-0.42751,0.67629
-3.81278 , 2.13131 , 3.61268 , 0.47413,-0.862101,-0.178838
-3.74164 , 2.11678 , 3.67831 , 0.463148,-0.883957,-0.0641372
-3.74859 , 2.13602 , 3.79319 , -0.799447,0.541451,0.260221
-4.25098 , 2.37232 , 4.24605 , -0.122908,-0.991992,0.0290886
-3.7542 , 2.17221 , 4.02688 , -0.687289,0.698319,-0.199963
-3.73831 , 2.18315 , 4.13413 , 0.790693,-0.438926,0.426789
-4.65711 , 2.61338 , 4.95344 , 0.0173164,-0.347352,0.937575
-4.50538 , 2.56677 , 4.98606 , 0.551424,0.201566,-0.809508
-4.36868 , 2.52652 , 5.02631 , -0.89384,-0.109463,0.43482
-4.35472 , 2.54271 , 5.16667 , -0.657816,-0.532259,0.532896
-5.63293 , 3.16252 , 6.45037 , -0.0238431,0.179646,0.983442
-4.16454 , 2.49899 , 5.30984 , 0.654512,0.549017,-0.519802
-5.25366 , 3.04183 , 6.50413 , -0.0983761,0.00548474,0.995134
-5.37225 , 3.12936 , 6.82501 , -0.730229,0.373222,-0.572251
-1.60237 , 1.32218 , 3.18907 , 0.680623,0.0275716,-0.732115
-1.57099 , 1.31781 , 3.23588 , -0.706442,-0.160533,0.689325
-1.53198 , 1.31101 , 3.27506 , -0.672956,-0.160611,0.722035
-1.48676 , 1.30004 , 3.30661 , 0.598235,0.196363,-0.776889
-1.43407 , 1.28551 , 3.32995 , -0.251587,0.357213,0.899502
-1.28568 , 1.22151 , 3.23417 , 0.286194,-0.0167748,0.958025
-1.19455 , 1.18573 , 3.20093 , 0.104415,0.878426,0.466332
-1.05956 , 1.12589 , 3.10414 , 0.362319,-0.424902,-0.829568
-1.04563 , 1.12979 , 3.16494 , -0.860193,0.0316599,0.508985
-1.14543 , 1.19694 , 3.38975 , -0.0823842,-0.919369,0.384674
-1.01915 , 1.14068 , 3.29469 , 0.495816,-0.486025,-0.719685
-0.979396 , 1.13164 , 3.32395 , 0.618059,-0.719082,-0.317686
-0.960823 , 1.1334 , 3.38507 , -0.530799,0.755704,-0.38362
-1.0331 , 1.19006 , 3.60227 , -0.0496777,-0.138342,0.989138
-0.969395 , 1.16829 , 3.59878 , 0.130838,-0.626636,-0.768251
-0.939518 , 1.16573 , 3.65257 , -0.655792,0.286075,0.69864
-0.89858 , 1.15687 , 3.68917 , 0.835331,0.214058,-0.50636
-1.1568 , 1.33643 , 4.31735 , -0.909129,-0.123233,0.397867
-0.786152 , 1.12065 , 3.69956 , -0.029505,-0.367916,0.929391
-1.02327 , 1.29386 , 4.33753 , -0.644942,0.0807526,0.759953
-0.998306 , 1.30014 , 4.43819 , -0.778929,0.496234,0.383435
-0.985031 , 1.31568 , 4.57464 , -0.852569,0.144955,0.50211
-0.916795 , 1.29486 , 4.58617 , -0.463408,0.010632,0.886081
-0.855893 , 1.27826 , 4.6144 , 0.56647,-0.384794,-0.728729
-0.735832 , 1.21695 , 4.47745 , 0.602894,0.716942,0.350019
-0.69925 , 1.21796 , 4.5666 , 0.513307,-0.799413,-0.312177
-0.716204 , 1.26236 , 4.8314 , -0.0747969,-0.878601,0.471663
-0.640313 , 1.23467 , 4.81895 , 0.398008,0.905499,0.147176
-0.621359 , 1.25523 , 5.00156 , -0.247747,-0.750065,0.613208
-1.10884 , 1.72956 , 7.11669 , -0.934765,-0.0404768,-0.352954
-1.0594 , 1.74948 , 7.36812 , -0.924879,-0.0379527,-0.378363
-0.836626 , 1.60478 , 6.89605 , -0.604372,0.422555,-0.675412
-0.26132 , 1.08473 , 4.6655 , -0.222603,-0.307823,0.925037
-0.207506 , 1.07435 , 4.72027 , -0.758118,0.0274491,0.651539
-0.234383 , 1.1609 , 5.2474 , -0.630274,0.325957,0.704633
-0.122302 , 1.08644 , 5.00203 , 0.748158,-0.379645,0.544177
-0.0482288 , 1.05669 , 4.96739 , -0.0320306,0.616358,-0.786814
-0.194573 , 1.36021 , 6.7071 , -0.276031,0.0265245,0.960783
-0.0912963 , 1.3165 , 6.6451 , -0.600034,-0.751763,0.273518
-2.85641 , 1.19042 , -1.4232 , -0.089528,0.139117,0.986221
-2.99718 , 1.2415 , -1.43638 , -0.0635627,0.134512,0.988871
-3.14768 , 1.29481 , -1.45039 , -0.0621598,0.140042,0.988193
-3.30745 , 1.35238 , -1.46511 , 0.0829158,-0.138688,-0.986859
-3.50114 , 1.42035 , -1.49551 , -0.109331,0.149136,0.982754
-3.73831 , 1.5005 , -1.54454 , 0.106771,-0.160824,-0.981191
-3.96037 , 1.57946 , -1.57614 , 0.082557,-0.154487,-0.98454
-4.2026 , 1.66407 , -1.6097 , 0.0879516,-0.148107,-0.985053
-4.45466 , 1.7529 , -1.6397 , 0.0849302,-0.140631,-0.986413
-4.75933 , 1.85939 , -1.68799 , -0.0864924,0.142964,0.985941
-5.05044 , 1.9633 , -1.71731 , -0.0943842,0.134382,0.986425
-5.44773 , 2.10103 , -1.78645 , -0.100507,0.1323,0.986101
-5.82972 , 2.23637 , -1.83365 , -0.0857069,0.0888211,0.992353
-6.29474 , 2.39941 , -1.90224 , -0.125651,0.0424422,0.991166
-6.79909 , 2.57674 , -1.96917 , -0.124942,0.0586918,0.990427
-7.39513 , 2.78685 , -2.05353 , -0.0980693,0.0380575,0.994452
-8.1207 , 3.04061 , -2.16335 , -0.0928261,0.0137908,0.995587
-8.95961 , 3.33457 , -2.28566 , -0.128645,0.0269146,0.991325
-9.88554 , 3.66122 , -2.40508 , -0.10605,0.0431743,0.993423
-11.0436 , 4.06902 , -2.56258 , -0.107825,0.0569017,0.99254
-12.4637 , 4.56955 , -2.75347 , 0.0411112,0.0160971,-0.999025
-14.1026 , 5.15024 , -2.951 , -0.243273,0.0110224,0.969895
-16.91 , 6.13137 , -3.3844 , 0.102132,-0.143274,-0.984399
-26.5215 , 9.49897 , -4.80068 , -0.0788197,0.217925,0.972778
-26.5447 , 9.57973 , -4.29704 , -0.0788197,0.217925,0.972778
-37.8712 , 13.5703 , -5.81309 , -0.414156,0.504833,0.757376
-37.9082 , 13.6856 , -5.10385 , -0.414157,0.504834,0.757375
-38.0645 , 13.8434 , -4.41292 , -0.414156,0.504833,0.757376
-38.0874 , 13.9535 , -3.70158 , -0.0230718,0.323431,0.94597
-41.0712 , 15.2296 , -2.53362 , -0.710727,0.546937,-0.44241
-41.4635 , 15.4812 , -1.79428 , -0.766435,0.574457,-0.287361
-41.995 , 15.8974 , -0.265472 , -0.738267,0.635377,-0.226405
-44.5523 , 16.9551 , 0.486273 , 0.549253,0.0902758,0.830766
-44.5902 , 17.0886 , 1.31766 , 0.549253,0.0902758,0.830766
-44.6617 , 17.2353 , 2.15279 , 0.618285,0.0895393,0.780837
-45.3453 , 17.6129 , 3.01941 , 0.79243,-0.35438,0.496457
-12.392 , 5.2007 , 1.83525 , -0.624752,0.776758,0.0795725
-12.2822 , 5.19316 , 2.06695 , -0.750452,0.630946,0.196795
-12.3453 , 5.2514 , 2.31285 , -0.837677,0.540924,0.0754926
-11.6998 , 5.03542 , 2.47869 , -0.193096,0.283944,0.939196
-11.58 , 5.02188 , 2.69348 , 0.302093,-0.17708,-0.936687
-3.98056 , 2.06158 , 1.73808 , -0.918907,0.0203196,-0.39395
-3.90969 , 2.04561 , 1.81162 , -0.918907,0.0203196,-0.39395
-3.92873 , 2.06566 , 1.90076 , -0.942084,0.151174,-0.299372
-3.93739 , 2.08087 , 1.98908 , -0.914404,0.186503,-0.35928
-3.93518 , 2.09305 , 2.07582 , 0.972016,0.154477,0.176979
-4.05792 , 2.15555 , 2.19502 , -0.828604,0.0417399,-0.558277
-4.348 , 2.28809 , 2.36581 , -0.626564,0.77147,-0.110685
-4.23256 , 2.2539 , 2.43014 , 0.534506,-0.745438,0.398279
-4.39875 , 2.3377 , 2.57984 , 0.499838,-0.807432,0.313395
-4.39506 , 2.35026 , 2.68027 , -0.29726,0.71683,0.630706
-4.4247 , 2.37793 , 2.79352 , -0.598017,0.642711,0.478851
-4.21627 , 2.30446 , 2.82009 , -0.884928,-0.416329,-0.208742
-4.18204 , 2.30382 , 2.90861 , 0.348186,0.301532,0.887607
-4.78842 , 2.58093 , 3.26669 , -0.726086,-0.0868324,0.682099
-4.44913 , 2.45012 , 3.23404 , -0.836748,0.525651,0.15344
-4.45817 , 2.47023 , 3.35063 , -0.882361,0.396827,-0.252917
-3.99788 , 2.28267 , 3.23958 , -0.284685,-0.345128,0.894339
-4.44512 , 2.4966 , 3.57445 , -0.726776,0.373715,0.57631
-3.71734 , 2.18736 , 3.30277 , -0.34386,0.684221,-0.643118
-3.5943 , 2.14708 , 3.33666 , -0.854894,-0.466553,0.226901
-3.69688 , 2.20818 , 3.49859 , -0.516234,0.852222,0.0849695
-3.50943 , 2.13691 , 3.49042 , -0.692056,-0.463064,0.553743
-3.51179 , 2.15311 , 3.59616 , 0.072674,-0.993101,0.0920258
-3.69014 , 2.25244 , 3.82142 , -0.850525,0.524422,0.0398649
-5.28961 , 3.0205 , 5.04071 , 0.0117799,-0.154815,0.987873
-5.11136 , 2.9591 , 5.07423 , 0.0117799,-0.154815,0.987873
-4.06674 , 2.48221 , 4.4539 , 0.640955,-0.513551,0.570475
-4.94197 , 2.92484 , 5.26861 , 0.287188,0.759806,-0.583282
-4.67747 , 2.81965 , 5.21936 , 0.22711,0.735355,-0.638493
-4.32375 , 2.66809 , 5.08361 , -0.839029,-0.25519,0.48053
-4.3298 , 2.6932 , 5.24308 , 0.774435,0.392722,-0.496005
-4.27639 , 2.68933 , 5.35412 , 0.573579,0.431512,-0.696279
-4.19923 , 2.67439 , 5.44526 , 0.573579,0.431512,-0.696279
-5.2527 , 3.23584 , 6.63503 , -0.546492,-0.383446,0.744524
-5.08131 , 3.17784 , 6.67169 , 0.442621,-0.429789,0.786999
-1.58975 , 1.38709 , 3.22829 , 0.693696,-0.042865,-0.718991
-1.55126 , 1.37854 , 3.26855 , 0.650839,-0.0938589,-0.753392
-1.51271 , 1.3698 , 3.30793 , 0.588202,-0.153036,-0.794102
-1.46697 , 1.35666 , 3.3398 , 0.0487609,0.521213,0.852032
-1.36041 , 1.31099 , 3.29761 , 0.470622,0.194854,0.86055
-1.13334 , 1.19829 , 3.09648 , 0.220215,0.732805,0.643819
-1.18935 , 1.24055 , 3.24856 , -0.118056,-0.989088,-0.0881306
-1.123 , 1.21562 , 3.2431 , 0.25355,-0.936692,-0.241497
-1.06298 , 1.19352 , 3.24372 , -0.815294,-0.254749,0.519998
-1.04641 , 1.19593 , 3.30557 , -0.931338,-0.211507,0.296435
-1.04864 , 1.21069 , 3.39941 , -0.841125,-0.519612,0.15004
-1.0492 , 1.22415 , 3.49408 , 0.543421,-0.831652,-0.114232
-1.05593 , 1.24274 , 3.60605 , 0.469712,-0.529696,-0.706253
-0.978419 , 1.20952 , 3.57903 , 0.0853042,0.408136,0.908927
-0.92612 , 1.19177 , 3.59146 , -0.845934,0.420108,0.328491
